Asset ID,Title,Original Language,Asset Type,Episode Number,Season Number,Synopsis,Summary,Rating Body,Value,Talent,Talent Role,External ID,Genre,Keywords,Provider,Release Date,File Path,Duration_TRT_,Framerate,Subtitle File Location,Season Title,Total Episodes,Season Synopsis,Season Summary,Season Release Date,Series ID,Cue Points,Series_Thumbnail_URL,Titled series portrait poster URL,Untitled series portrait poster URL,Landscape_Poster_URL,Thumbnail_URL,Event Start,Event End,Territory Includes,Service Type,Platform
EXTVP-001089,Stu vs Goliath,English,Episode,08,01,Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,See Olivia make a startling discovery when removing a Carpet Python from a backyard! Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,Not Rated,TV-PG,"Psaila, Adele",Talent,SH042966450000,Action,"earthx, earthxtv, sustainability, sustainable, earth day, conservation, environment, environmental, green, nature, natural, Eco-friendly, snake, Australia, wrangle, action, wildlife, Wildlife Rescue, venomous, deadly, animals, catch, capture, relocate, python, wildlife conflict, dangerous, danger, yard, chicken, family, Scary",Beyond Rights Limited,2021-11-02,s3://Media/S3/erthx/Aussie_Snake_Wranglers/EXTVP-001089.mov, , , ,Aussie Snake Wranglers,16,Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,"An investigative series with bite, ""Aussie Snake Wranglers"" follows the busiest snake-catching team in Australia as it tackles some of the most venomous snakes in the world!  ",2021-09-14,100003,"1:08:02.06,1:15:26.17,1:18:45.17",ASW-S01-E08-Lace-Monitor-Head-CloseUp.jpg,ASW-S01-KeyArt-Banner-2160x2880.jpg,ASW-S01-KeyArt-Iconic-2160x2880.jpg,ASW-S01-KeyArt-Banner-3840x2160.jpg,ASW-S01-KeyArt-Iconic-3840x2160.jpg,"Oct 01, 2024","Jun 30, 2025",US,VOD,Fire TV
EXTVP-001089,Stu vs Goliath,English,Episode,08,01,Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,See Olivia make a startling discovery when removing a Carpet Python from a backyard! Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,Not Rated,TV-PG,"Psaila, Adele",Talent,SH042966450000,Animals,"earthx, earthxtv, sustainability, sustainable, earth day, conservation, environment, environmental, green, nature, natural, Eco-friendly, snake, Australia, wrangle, action, wildlife, Wildlife Rescue, venomous, deadly, animals, catch, capture, relocate, python, wildlife conflict, dangerous, danger, yard, chicken, family, Scary",Beyond Rights Limited,2021-11-02,s3://Media/S3/erthx/Aussie_Snake_Wranglers/EXTVP-001089.mov, , , ,Aussie Snake Wranglers,16,Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,"An investigative series with bite, ""Aussie Snake Wranglers"" follows the busiest snake-catching team in Australia as it tackles some of the most venomous snakes in the world!  ",2021-09-14,100003,"1:08:02.06,1:15:26.17,1:18:45.17",ASW-S01-E08-Lace-Monitor-Head-CloseUp.jpg,ASW-S01-KeyArt-Banner-2160x2880.jpg,ASW-S01-KeyArt-Iconic-2160x2880.jpg,ASW-S01-KeyArt-Banner-3840x2160.jpg,ASW-S01-KeyArt-Iconic-3840x2160.jpg,"Oct 01, 2024","Jun 30, 2025",US,VOD,Fire TV
EXTVP-001089,Stu vs Goliath,English,Episode,08,01,Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,See Olivia make a startling discovery when removing a Carpet Python from a backyard! Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,Not Rated,TV-PG,"Quarrell, David",Producer,SH042966450000,Action,"earthx, earthxtv, sustainability, sustainable, earth day, conservation, environment, environmental, green, nature, natural, Eco-friendly, snake, Australia, wrangle, action, wildlife, Wildlife Rescue, venomous, deadly, animals, catch, capture, relocate, python, wildlife conflict, dangerous, danger, yard, chicken, family, Scary",Beyond Rights Limited,2021-11-02,s3://Media/S3/erthx/Aussie_Snake_Wranglers/EXTVP-001089.mov, , , ,Aussie Snake Wranglers,16,Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,"An investigative series with bite, ""Aussie Snake Wranglers"" follows the busiest snake-catching team in Australia as it tackles some of the most venomous snakes in the world!  ",2021-09-14,100003,"1:08:02.06,1:15:26.17,1:18:45.17",ASW-S01-E08-Lace-Monitor-Head-CloseUp.jpg,ASW-S01-KeyArt-Banner-2160x2880.jpg,ASW-S01-KeyArt-Iconic-2160x2880.jpg,ASW-S01-KeyArt-Banner-3840x2160.jpg,ASW-S01-KeyArt-Iconic-3840x2160.jpg,"Oct 01, 2024","Jun 30, 2025",US,VOD,Fire TV
EXTVP-001089,Stu vs Goliath,English,Episode,08,01,Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,See Olivia make a startling discovery when removing a Carpet Python from a backyard! Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,Not Rated,TV-PG,"Quarrell, David",Producer,SH042966450000,Animals,"earthx, earthxtv, sustainability, sustainable, earth day, conservation, environment, environmental, green, nature, natural, Eco-friendly, snake, Australia, wrangle, action, wildlife, Wildlife Rescue, venomous, deadly, animals, catch, capture, relocate, python, wildlife conflict, dangerous, danger, yard, chicken, family, Scary",Beyond Rights Limited,2021-11-02,s3://Media/S3/erthx/Aussie_Snake_Wranglers/EXTVP-001089.mov, , , ,Aussie Snake Wranglers,16,Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,"An investigative series with bite, ""Aussie Snake Wranglers"" follows the busiest snake-catching team in Australia as it tackles some of the most venomous snakes in the world!  ",2021-09-14,100003,"1:08:02.06,1:15:26.17,1:18:45.17",ASW-S01-E08-Lace-Monitor-Head-CloseUp.jpg,ASW-S01-KeyArt-Banner-2160x2880.jpg,ASW-S01-KeyArt-Iconic-2160x2880.jpg,ASW-S01-KeyArt-Banner-3840x2160.jpg,ASW-S01-KeyArt-Iconic-3840x2160.jpg,"Oct 01, 2024","Jun 30, 2025",US,VOD,Fire TV
EXTVP-001089,Stu vs Goliath,English,Episode,08,01,Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,See Olivia make a startling discovery when removing a Carpet Python from a backyard! Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,Not Rated,TV-PG,"Schmidt, Jess",Talent,SH042966450000,Action,"earthx, earthxtv, sustainability, sustainable, earth day, conservation, environment, environmental, green, nature, natural, Eco-friendly, snake, Australia, wrangle, action, wildlife, Wildlife Rescue, venomous, deadly, animals, catch, capture, relocate, python, wildlife conflict, dangerous, danger, yard, chicken, family, Scary",Beyond Rights Limited,2021-11-02,s3://Media/S3/erthx/Aussie_Snake_Wranglers/EXTVP-001089.mov, , , ,Aussie Snake Wranglers,16,Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,"An investigative series with bite, ""Aussie Snake Wranglers"" follows the busiest snake-catching team in Australia as it tackles some of the most venomous snakes in the world!  ",2021-09-14,100003,"1:08:02.06,1:15:26.17,1:18:45.17",ASW-S01-E08-Lace-Monitor-Head-CloseUp.jpg,ASW-S01-KeyArt-Banner-2160x2880.jpg,ASW-S01-KeyArt-Iconic-2160x2880.jpg,ASW-S01-KeyArt-Banner-3840x2160.jpg,ASW-S01-KeyArt-Iconic-3840x2160.jpg,"Oct 01, 2024","Jun 30, 2025",US,VOD,Fire TV
EXTVP-001089,Stu vs Goliath,English,Episode,08,01,Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,See Olivia make a startling discovery when removing a Carpet Python from a backyard! Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,Not Rated,TV-PG,"Schmidt, Jess",Talent,SH042966450000,Animals,"earthx, earthxtv, sustainability, sustainable, earth day, conservation, environment, environmental, green, nature, natural, Eco-friendly, snake, Australia, wrangle, action, wildlife, Wildlife Rescue, venomous, deadly, animals, catch, capture, relocate, python, wildlife conflict, dangerous, danger, yard, chicken, family, Scary",Beyond Rights Limited,2021-11-02,s3://Media/S3/erthx/Aussie_Snake_Wranglers/EXTVP-001089.mov, , , ,Aussie Snake Wranglers,16,Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,"An investigative series with bite, ""Aussie Snake Wranglers"" follows the busiest snake-catching team in Australia as it tackles some of the most venomous snakes in the world!  ",2021-09-14,100003,"1:08:02.06,1:15:26.17,1:18:45.17",ASW-S01-E08-Lace-Monitor-Head-CloseUp.jpg,ASW-S01-KeyArt-Banner-2160x2880.jpg,ASW-S01-KeyArt-Iconic-2160x2880.jpg,ASW-S01-KeyArt-Banner-3840x2160.jpg,ASW-S01-KeyArt-Iconic-3840x2160.jpg,"Oct 01, 2024","Jun 30, 2025",US,VOD,Fire TV
EXTVP-001089,Stu vs Goliath,English,Episode,08,01,Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,See Olivia make a startling discovery when removing a Carpet Python from a backyard! Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,Not Rated,TV-PG,"Soul, Chris",Talent,SH042966450000,Action,"earthx, earthxtv, sustainability, sustainable, earth day, conservation, environment, environmental, green, nature, natural, Eco-friendly, snake, Australia, wrangle, action, wildlife, Wildlife Rescue, venomous, deadly, animals, catch, capture, relocate, python, wildlife conflict, dangerous, danger, yard, chicken, family, Scary",Beyond Rights Limited,2021-11-02,s3://Media/S3/erthx/Aussie_Snake_Wranglers/EXTVP-001089.mov, , , ,Aussie Snake Wranglers,16,Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,"An investigative series with bite, ""Aussie Snake Wranglers"" follows the busiest snake-catching team in Australia as it tackles some of the most venomous snakes in the world!  ",2021-09-14,100003,"1:08:02.06,1:15:26.17,1:18:45.17",ASW-S01-E08-Lace-Monitor-Head-CloseUp.jpg,ASW-S01-KeyArt-Banner-2160x2880.jpg,ASW-S01-KeyArt-Iconic-2160x2880.jpg,ASW-S01-KeyArt-Banner-3840x2160.jpg,ASW-S01-KeyArt-Iconic-3840x2160.jpg,"Oct 01, 2024","Jun 30, 2025",US,VOD,Fire TV
EXTVP-001089,Stu vs Goliath,English,Episode,08,01,Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,See Olivia make a startling discovery when removing a Carpet Python from a backyard! Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,Not Rated,TV-PG,"Soul, Chris",Talent,SH042966450000,Animals,"earthx, earthxtv, sustainability, sustainable, earth day, conservation, environment, environmental, green, nature, natural, Eco-friendly, snake, Australia, wrangle, action, wildlife, Wildlife Rescue, venomous, deadly, animals, catch, capture, relocate, python, wildlife conflict, dangerous, danger, yard, chicken, family, Scary",Beyond Rights Limited,2021-11-02,s3://Media/S3/erthx/Aussie_Snake_Wranglers/EXTVP-001089.mov, , , ,Aussie Snake Wranglers,16,Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,"An investigative series with bite, ""Aussie Snake Wranglers"" follows the busiest snake-catching team in Australia as it tackles some of the most venomous snakes in the world!  ",2021-09-14,100003,"1:08:02.06,1:15:26.17,1:18:45.17",ASW-S01-E08-Lace-Monitor-Head-CloseUp.jpg,ASW-S01-KeyArt-Banner-2160x2880.jpg,ASW-S01-KeyArt-Iconic-2160x2880.jpg,ASW-S01-KeyArt-Banner-3840x2160.jpg,ASW-S01-KeyArt-Iconic-3840x2160.jpg,"Oct 01, 2024","Jun 30, 2025",US,VOD,Fire TV
EXTVP-001089,Stu vs Goliath,English,Episode,08,01,Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,See Olivia make a startling discovery when removing a Carpet Python from a backyard! Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,Not Rated,TV-PG,"Thrupp, Colin",Producer,SH042966450000,Action,"earthx, earthxtv, sustainability, sustainable, earth day, conservation, environment, environmental, green, nature, natural, Eco-friendly, snake, Australia, wrangle, action, wildlife, Wildlife Rescue, venomous, deadly, animals, catch, capture, relocate, python, wildlife conflict, dangerous, danger, yard, chicken, family, Scary",Beyond Rights Limited,2021-11-02,s3://Media/S3/erthx/Aussie_Snake_Wranglers/EXTVP-001089.mov, , , ,Aussie Snake Wranglers,16,Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,"An investigative series with bite, ""Aussie Snake Wranglers"" follows the busiest snake-catching team in Australia as it tackles some of the most venomous snakes in the world!  ",2021-09-14,100003,"1:08:02.06,1:15:26.17,1:18:45.17",ASW-S01-E08-Lace-Monitor-Head-CloseUp.jpg,ASW-S01-KeyArt-Banner-2160x2880.jpg,ASW-S01-KeyArt-Iconic-2160x2880.jpg,ASW-S01-KeyArt-Banner-3840x2160.jpg,ASW-S01-KeyArt-Iconic-3840x2160.jpg,"Oct 01, 2024","Jun 30, 2025",US,VOD,Fire TV
EXTVP-001089,Stu vs Goliath,English,Episode,08,01,Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,See Olivia make a startling discovery when removing a Carpet Python from a backyard! Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,Not Rated,TV-PG,"Thrupp, Colin",Producer,SH042966450000,Animals,"earthx, earthxtv, sustainability, sustainable, earth day, conservation, environment, environmental, green, nature, natural, Eco-friendly, snake, Australia, wrangle, action, wildlife, Wildlife Rescue, venomous, deadly, animals, catch, capture, relocate, python, wildlife conflict, dangerous, danger, yard, chicken, family, Scary",Beyond Rights Limited,2021-11-02,s3://Media/S3/erthx/Aussie_Snake_Wranglers/EXTVP-001089.mov, , , ,Aussie Snake Wranglers,16,Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,"An investigative series with bite, ""Aussie Snake Wranglers"" follows the busiest snake-catching team in Australia as it tackles some of the most venomous snakes in the world!  ",2021-09-14,100003,"1:08:02.06,1:15:26.17,1:18:45.17",ASW-S01-E08-Lace-Monitor-Head-CloseUp.jpg,ASW-S01-KeyArt-Banner-2160x2880.jpg,ASW-S01-KeyArt-Iconic-2160x2880.jpg,ASW-S01-KeyArt-Banner-3840x2160.jpg,ASW-S01-KeyArt-Iconic-3840x2160.jpg,"Oct 01, 2024","Jun 30, 2025",US,VOD,Fire TV
EXTVP-001090,A Deadly Bite,English,Episode,09,01,Surprises are in store when Jess and Stuart get called out to remove a snake from a pool.,Shocks and surprises are in store when Jess and Stuart get called out to remove a snake from a pool. It's code red when one of Stuart's snake catchers gets bitten by an Eastern Brown Snake!,Not Rated,TV-PG,"Bender, Mick",Talent,SH042966450000,Action,"earthx, earthxtv, sustainability, sustainable, earth day, conservation, environment, environmental, green, nature, natural, Eco-friendly, snake, Australia, wrangle, action, wildlife, Wildlife Rescue, venomous, deadly, animals, catch, capture, relocate, python, wildlife conflict, dangerous, danger",Beyond Rights Limited,2021-11-09,s3://Media/S3/erthx/Aussie_Snake_Wranglers/EXTVP-001090.mov, , , ,Aussie Snake Wranglers,16,Surprises are in store when Jess and Stuart get called out to remove a snake from a pool.,"An investigative series with bite, ""Aussie Snake Wranglers"" follows the busiest snake-catching team in Australia as it tackles some of the most venomous snakes in the world!  ",2021-09-14,100003,"1:06:51.09,1:11:43.13,1:17:03.06",ASW-S01-E09-Stuart-Jess-Holding-Large-Python.jpg,ASW-S01-KeyArt-Banner-2160x2880.jpg,ASW-S01-KeyArt-Iconic-2160x2880.jpg,ASW-S01-KeyArt-Banner-3840x2160.jpg,ASW-S01-KeyArt-Iconic-3840x2160.jpg,"Oct 01, 2024","Jun 30, 2025",US,VOD,Fire TV
EXTVP-001090,A Deadly Bite,English,Episode,09,01,Surprises are in store when Jess and Stuart get called out to remove a snake from a pool.,Shocks and surprises are in store when Jess and Stuart get called out to remove a snake from a pool. It's code red when one of Stuart's snake catchers gets bitten by an Eastern Brown Snake!,Not Rated,TV-PG,"Bender, Mick",Talent,SH042966450000,Animals,"earthx, earthxtv, sustainability, sustainable, earth day, conservation, environment, environmental, green, nature, natural, Eco-friendly, snake, Australia, wrangle, action, wildlife, Wildlife Rescue, venomous, deadly, animals, catch, capture, relocate, python, wildlife conflict, dangerous, danger",Beyond Rights Limited,2021-11-09,s3://Media/S3/erthx/Aussie_Snake_Wranglers/EXTVP-001090.mov, , , ,Aussie Snake Wranglers,16,Surprises are in store when Jess and Stuart get called out to remove a snake from a pool.,"An investigative series with bite, ""Aussie Snake Wranglers"" follows the busiest snake-catching team in Australia as it tackles some of the most venomous snakes in the world!  ",2021-09-14,100003,"1:06:51.09,1:11:43.13,1:17:03.06",ASW-S01-E09-Stuart-Jess-Holding-Large-Python.jpg,ASW-S01-KeyArt-Banner-2160x2880.jpg,ASW-S01-KeyArt-Iconic-2160x2880.jpg,ASW-S01-KeyArt-Banner-3840x2160.jpg,ASW-S01-KeyArt-Iconic-3840x2160.jpg,"Oct 01, 2024","Jun 30, 2025",US,VOD,Fire TV
EXTVP-001090,A Deadly Bite,English,Episode,09,01,Surprises are in store when Jess and Stuart get called out to remove a snake from a pool.,Shocks and surprises are in store when Jess and Stuart get called out to remove a snake from a pool. It's code red when one of Stuart's snake catchers gets bitten by an Eastern Brown Snake!,Not Rated,TV-PG,"Degn, Olivia",Talent,SH042966450000,Action,"earthx, earthxtv, sustainability, sustainable, earth day, conservation, environment, environmental, green, nature, natural, Eco-friendly, snake, Australia, wrangle, action, wildlife, Wildlife Rescue, venomous, deadly, animals, catch, capture, relocate, python, wildlife conflict, dangerous, danger",Beyond Rights Limited,2021-11-09,s3://Media/S3/erthx/Aussie_Snake_Wranglers/EXTVP-001090.mov, , , ,Aussie Snake Wranglers,16,Surprises are in store when Jess and Stuart get called out to remove a snake from a pool.,"An investigative series with bite, ""Aussie Snake Wranglers"" follows the busiest snake-catching team in Australia as it tackles some of the most venomous snakes in the world!  ",2021-09-14,100003,"1:06:51.09,1:11:43.13,1:17:03.06",ASW-S01-E09-Stuart-Jess-Holding-Large-Python.jpg,ASW-S01-KeyArt-Banner-2160x2880.jpg,ASW-S01-KeyArt-Iconic-2160x2880.jpg,ASW-S01-KeyArt-Banner-3840x2160.jpg,ASW-S01-KeyArt-Iconic-3840x2160.jpg,"Oct 01, 2024","Jun 30, 2025",US,VOD,Fire TV
EXTVP-001090,A Deadly Bite,English,Episode,09,01,Surprises are in store when Jess and Stuart get called out to remove a snake from a pool.,Shocks and surprises are in store when Jess and Stuart get called out to remove a snake from a pool. It's code red when one of Stuart's snake catchers gets bitten by an Eastern Brown Snake!,Not Rated,TV-PG,"Degn, Olivia",Talent,SH042966450000,Animals,"earthx, earthxtv, sustainability, sustainable, earth day, conservation, environment, environmental, green, nature, natural, Eco-friendly, snake, Australia, wrangle, action, wildlife, Wildlife Rescue, venomous, deadly, animals, catch, capture, relocate, python, wildlife conflict, dangerous, danger",Beyond Rights Limited,2021-11-09,s3://Media/S3/erthx/Aussie_Snake_Wranglers/EXTVP-001090.mov, , , ,Aussie Snake Wranglers,16,Surprises are in store when Jess and Stuart get called out to remove a snake from a pool.,"An investigative series with bite, ""Aussie Snake Wranglers"" follows the busiest snake-catching team in Australia as it tackles some of the most venomous snakes in the world!  ",2021-09-14,100003,"1:06:51.09,1:11:43.13,1:17:03.06",ASW-S01-E09-Stuart-Jess-Holding-Large-Python.jpg,ASW-S01-KeyArt-Banner-2160x2880.jpg,ASW-S01-KeyArt-Iconic-2160x2880.jpg,ASW-S01-KeyArt-Banner-3840x2160.jpg,ASW-S01-KeyArt-Iconic-3840x2160.jpg,"Oct 01, 2024","Jun 30, 2025",US,VOD,Fire TV
EXTVP-001090,A Deadly Bite,English,Episode,09,01,Surprises are in store when Jess and Stuart get called out to remove a snake from a pool.,Shocks and surprises are in store when Jess and Stuart get called out to remove a snake from a pool. It's code red when one of Stuart's snake catchers gets bitten by an Eastern Brown Snake!,Not Rated,TV-PG,"Geddes, Steven",Director,SH042966450000,Action,"earthx, earthxtv, sustainability, sustainable, earth day, conservation, environment, environmental, green, nature, natural, Eco-friendly, snake, Australia, wrangle, action, wildlife, Wildlife Rescue, venomous, deadly, animals, catch, capture, relocate, python, wildlife conflict, dangerous, danger",Beyond Rights Limited,2021-11-09,s3://Media/S3/erthx/Aussie_Snake_Wranglers/EXTVP-001090.mov, , , ,Aussie Snake Wranglers,16,Surprises are in store when Jess and Stuart get called out to remove a snake from a pool.,"An investigative series with bite, ""Aussie Snake Wranglers"" follows the busiest snake-catching team in Australia as it tackles some of the most venomous snakes in the world!  ",2021-09-14,100003,"1:06:51.09,1:11:43.13,1:17:03.06",ASW-S01-E09-Stuart-Jess-Holding-Large-Python.jpg,ASW-S01-KeyArt-Banner-2160x2880.jpg,ASW-S01-KeyArt-Iconic-2160x2880.jpg,ASW-S01-KeyArt-Banner-3840x2160.jpg,ASW-S01-KeyArt-Iconic-3840x2160.jpg,"Oct 01, 2024","Jun 30, 2025",US,VOD,Fire TV
EXTVP-001090,A Deadly Bite,English,Episode,09,01,Surprises are in store when Jess and Stuart get called out to remove a snake from a pool.,Shocks and surprises are in store when Jess and Stuart get called out to remove a snake from a pool. It's code red when one of Stuart's snake catchers gets bitten by an Eastern Brown Snake!,Not Rated,TV-PG,"Geddes, Steven",Director,SH042966450000,Animals,"earthx, earthxtv, sustainability, sustainable, earth day, conservation, environment, environmental, green, nature, natural, Eco-friendly, snake, Australia, wrangle, action, wildlife, Wildlife Rescue, venomous, deadly, animals, catch, capture, relocate, python, wildlife conflict, dangerous, danger",Beyond Rights Limited,2021-11-09,s3://Media/S3/erthx/Aussie_Snake_Wranglers/EXTVP-001090.mov, , , ,Aussie Snake Wranglers,16,Surprises are in store when Jess and Stuart get called out to remove a snake from a pool.,"An investigative series with bite, ""Aussie Snake Wranglers"" follows the busiest snake-catching team in Australia as it tackles some of the most venomous snakes in the world!  ",2021-09-14,100003,"1:06:51.09,1:11:43.13,1:17:03.06",ASW-S01-E09-Stuart-Jess-Holding-Large-Python.jpg,ASW-S01-KeyArt-Banner-2160x2880.jpg,ASW-S01-KeyArt-Iconic-2160x2880.jpg,ASW-S01-KeyArt-Banner-3840x2160.jpg,ASW-S01-KeyArt-Iconic-3840x2160.jpg,"Oct 01, 2024","Jun 30, 2025",US,VOD,Fire TV
EXTVP-001090,A Deadly Bite,English,Episode,09,01,Surprises are in store when Jess and Stuart get called out to remove a snake from a pool.,Shocks and surprises are in store when Jess and Stuart get called out to remove a snake from a pool. It's code red when one of Stuart's snake catchers gets bitten by an Eastern Brown Snake!,Not Rated,TV-PG,"Mckenzie, Stuart",Producer,SH042966450000,Action,"earthx, earthxtv, sustainability, sustainable, earth day, conservation, environment, environmental, green, nature, natural, Eco-friendly, snake, Australia, wrangle, action, wildlife, Wildlife Rescue, venomous, deadly, animals, catch, capture, relocate, python, wildlife conflict, dangerous, danger",Beyond Rights Limited,2021-11-09,s3://Media/S3/erthx/Aussie_Snake_Wranglers/EXTVP-001090.mov, , , ,Aussie Snake Wranglers,16,Surprises are in store when Jess and Stuart get called out to remove a snake from a pool.,"An investigative series with bite, ""Aussie Snake Wranglers"" follows the busiest snake-catching team in Australia as it tackles some of the most venomous snakes in the world!  ",2021-09-14,100003,"1:06:51.09,1:11:43.13,1:17:03.06",ASW-S01-E09-Stuart-Jess-Holding-Large-Python.jpg,ASW-S01-KeyArt-Banner-2160x2880.jpg,ASW-S01-KeyArt-Iconic-2160x2880.jpg,ASW-S01-KeyArt-Banner-3840x2160.jpg,ASW-S01-KeyArt-Iconic-3840x2160.jpg,"Oct 01, 2024","Jun 30, 2025",US,VOD,Fire TV
EXTVP-001090,A Deadly Bite,English,Episode,09,01,Surprises are in store when Jess and Stuart get called out to remove a snake from a pool.,Shocks and surprises are in store when Jess and Stuart get called out to remove a snake from a pool. It's code red when one of Stuart's snake catchers gets bitten by an Eastern Brown Snake!,Not Rated,TV-PG,"Mckenzie, Stuart",Producer,SH042966450000,Animals,"earthx, earthxtv, sustainability, sustainable, earth day, conservation, environment, environmental, green, nature, natural, Eco-friendly, snake, Australia, wrangle, action, wildlife, Wildlife Rescue, venomous, deadly, animals, catch, capture, relocate, python, wildlife conflict, dangerous, danger",Beyond Rights Limited,2021-11-09,s3://Media/S3/erthx/Aussie_Snake_Wranglers/EXTVP-001090.mov, , , ,Aussie Snake Wranglers,16,Surprises are in store when Jess and Stuart get called out to remove a snake from a pool.,"An investigative series with bite, ""Aussie Snake Wranglers"" follows the busiest snake-catching team in Australia as it tackles some of the most venomous snakes in the world!  ",2021-09-14,100003,"1:06:51.09,1:11:43.13,1:17:03.06",ASW-S01-E09-Stuart-Jess-Holding-Large-Python.jpg,ASW-S01-KeyArt-Banner-2160x2880.jpg,ASW-S01-KeyArt-Iconic-2160x2880.jpg,ASW-S01-KeyArt-Banner-3840x2160.jpg,ASW-S01-KeyArt-Iconic-3840x2160.jpg,"Oct 01, 2024","Jun 30, 2025",US,VOD,Fire TV
EXTVP-001090,A Deadly Bite,English,Episode,09,01,Surprises are in store when Jess and Stuart get called out to remove a snake from a pool.,Shocks and surprises are in store when Jess and Stuart get called out to remove a snake from a pool. It's code red when one of Stuart's snake catchers gets bitten by an Eastern Brown Snake!,Not Rated,TV-PG,"Mckenzie, Stuart",Talent,SH042966450000,Action,"earthx, earthxtv, sustainability, sustainable, earth day, conservation, environment, environmental, green, nature, natural, Eco-friendly, snake, Australia, wrangle, action, wildlife, Wildlife Rescue, venomous, deadly, animals, catch, capture, relocate, python, wildlife conflict, dangerous, danger",Beyond Rights Limited,2021-11-09,s3://Media/S3/erthx/Aussie_Snake_Wranglers/EXTVP-001090.mov, , , ,Aussie Snake Wranglers,16,Surprises are in store when Jess and Stuart get called out to remove a snake from a pool.,"An investigative series with bite, ""Aussie Snake Wranglers"" follows the busiest snake-catching team in Australia as it tackles some of the most venomous snakes in the world!  ",2021-09-14,100003,"1:06:51.09,1:11:43.13,1:17:03.06",ASW-S01-E09-Stuart-Jess-Holding-Large-Python.jpg,ASW-S01-KeyArt-Banner-2160x2880.jpg,ASW-S01-KeyArt-Iconic-2160x2880.jpg,ASW-S01-KeyArt-Banner-3840x2160.jpg,ASW-S01-KeyArt-Iconic-3840x2160.jpg,"Oct 01, 2024","Jun 30, 2025",US,VOD,Fire TV
EXTVP-001090,A Deadly Bite,English,Episode,09,01,Surprises are in store when Jess and Stuart get called out to remove a snake from a pool.,Shocks and surprises are in store when Jess and Stuart get called out to remove a snake from a pool. It's code red when one of Stuart's snake catchers gets bitten by an Eastern Brown Snake!,Not Rated,TV-PG,"Mckenzie, Stuart",Talent,SH042966450000,Animals,"earthx, earthxtv, sustainability, sustainable, earth day, conservation, environment, environmental, green, nature, natural, Eco-friendly, snake, Australia, wrangle, action, wildlife, Wildlife Rescue, venomous, deadly, animals, catch, capture, relocate, python, wildlife conflict, dangerous, danger",Beyond Rights Limited,2021-11-09,s3://Media/S3/erthx/Aussie_Snake_Wranglers/EXTVP-001090.mov, , , ,Aussie Snake Wranglers,16,Surprises are in store when Jess and Stuart get called out to remove a snake from a pool.,"An investigative series with bite, ""Aussie Snake Wranglers"" follows the busiest snake-catching team in Australia as it tackles some of the most venomous snakes in the world!  ",2021-09-14,100003,"1:06:51.09,1:11:43.13,1:17:03.06",ASW-S01-E09-Stuart-Jess-Holding-Large-Python.jpg,ASW-S01-KeyArt-Banner-2160x2880.jpg,ASW-S01-KeyArt-Iconic-2160x2880.jpg,ASW-S01-KeyArt-Banner-3840x2160.jpg,ASW-S01-KeyArt-Iconic-3840x2160.jpg,"Oct 01, 2024","Jun 30, 2025",US,VOD,Fire TV
